,user,tweet,location,keyword
893,insaneo,@hankrango @Peter_Fitz The arsonist who started the fire then put it out to applause from the public is pure delusion! The only state in the country which copped the second wave so harshly and endured draconian measures to fix a problem they created yet you congratulate them????,,arsonist
894,TheRealMVP_MikeC,"Why everytime there are winds there fires..? 
This is getting old.. has to be arsonist! 
#blueridgefire #SilveradoFire #SantaAnaWinds https://t.co/PdLsOKm8Mr",SoCal,arsonist
895,Anaa,"""Do they want to come after me, calling me an arsonist? They better get ready, because we're going to burn every one of those motherfuckers.""
Como eu amo essa mulher, mds",,arsonist
896,gazebo depart,"@unseen1_unseen The arsonist was a black mentally ill homeless guy, so expect the story to disappear quickly.",,arsonist
897,Ricky O,@Monster_Dome Yeah great leadership 🙄it’s like an arsonist starting a bushfire burning 100s of houses down then thanking him and praising him for extinguishing the fire🙄,Geelong,arsonist
898,Gitabushi knows Happy People Don't Vote Democrat,"@ElusiveFred @PCBushi @physicsgeek it depends on how pissed off people are about lockdowns, and protests, and blaming climate change for Antifa-arsonist-set wildfires (and how much they've even *heard* it was Antifa arsonists).

I am convinced no one knows for sure.

This election is gonna throw out every rule.",,arsonist
899,Nicholas Phillips,@AmandaWoytus I'm an emotional arsonist.,"St Louis, MO",arsonist
900,💞🥰 rose pedal 🥰💞,@LuckyLynx1 an arsonist,"Uwu, Nigeria",arsonist
901,Frances Stevens,An arsonist who puts out a fire is still an arsonist.,,arsonist
902,DIYPOTUS,Why Biden calls Trump a 'climate arsonist' – video explainer - https://t.co/LoRcotfkQW - #USPolitics #Vote #BidenHarris #Election2020,The White House,arsonist
903,DOOMGUY,@cappychaos_ I’m a murderer not an arsonist jeez,HELL,arsonist
904,CHAOS IS HAVING A MENTAL BREAKDOWN AAAAHHHHHHHHHHH,an arsonist and a fox fight to the death today,O2-doing chutes,arsonist
905,Janamejayan,"Man charged with burning ballot drop box in Boston, police say  https://t.co/0n549XAKWS The media is trying to whitewash the arsonist.",,arsonist
906,SuperduperOne,@MSNBC and whoever let that arsonist have access to the box should be held accountable as well.,,arsonist
907,𝘪𝘴 𝘵𝘩𝘪𝘴 👻 𝘮𝘦,"I just adore The Arsonist, he's such a truly terrifying character. If I ever become a horror filmmaker I'd love to make a whole film inspired by him.",thestoa.ca,arsonist
908,/=ff car=/,Total noise ripper INT_10 is tonight!  Jeff Carey / XOME / Dromez / Straight Panic / The Vomit Arsonist / MiNDFOLD https://t.co/heDhFUHeOw 8:30pm EDT doors 9pm EDT show https://t.co/eSRLnFh8Kk,,arsonist
909,GoalieMom 🥅🏒,"@jerrylmassey @BigotedVsBigots @why_president @GreenieYogini @dogleaps @ExMissionary @____Roar____ @Wearetheleavers @johnnymac2220 @HiIamMikeC I can differentiate INDIVIDUALS vs HERDS of people. 

Just because someone is at a BLM march does not make them a part of BLM and Antifa, nor does it make them a looter, rioter, or arsonist.","California, USA",arsonist
910,David Eiler,@AusAntiLeft Its like thanking an arsonist for stop lighting the fires that has decimated your community.,Northern NSW,arsonist
911,Arsonist 🏴,Light saber or strawberry?. -YSS- https://t.co/tSiKCBtYj4,Midgard,arsonist
912,Ryan D. Wellington,@CNN Relying on fact checks from CNN is akin to taking fire safety advice from an arsonist,"Brisbane, Australia",arsonist
913,Ann Pomeroy,"@andrewbogut The arsonist has put out the fire and now wants praise!
#resignDanielAndrews #DanLiedPeopleDied #DanMustGo https://t.co/3goQgA6hpS",Australia,arsonist
914,Tom Calvert,"They let me use the blowtorch at work today. Im officially unstoppable.

And also an arsonist 🤣","Bournemouth, England",arsonist
915,GK Poynterton ❤️🧡🤍💙💛,"@HannahGraceLong So, for that matter, does Briggs, although in his series Watson is onto at least his third wife and Lestrade has been killed by an arsonist.","Twitter, worst luck",arsonist
916,Losar1,@Joshua_G_Media @FortyLicks108 @ChrisRGun it's also interesting how the same people that will sit there and watch their favorite YouTuber cater to a legitimate racist and not call them out on their racism suddenly expects people to violently try to stop an arsonist.,"Stow, Ohio",arsonist
917,William J KENT,@RosemaryDiaz13 As somebody said: “it’s like an arsonist setting the fire and then getting lauded for putting it out”!,"Melbourne, Australia ",arsonist
918,Red.,@_fluvoxamine_ dont burn down the forest around my house you fucking arsonist,i am gameing,arsonist
919,Deltexterity,@catboysyrup arsonist catboy and his cult followers,,arsonist
920,Ian Chant 🇦🇺🇨🇦🐉👮🏾‍♂️,@howardw51174491 @DanielAndrewsMP Arsonist Firefighter who claims the credit fir putting out the fire he started. 😡,Coquitlam & Tweed Heads ,arsonist
921,Sierra Magazine,"Just who is the arsonist, here?  https://t.co/cPZ07NlCEZ","San Francisco, CA",arsonist
922,UBIK,"@polyeidus @Quin4Trump @SophieLuv12 @my2gr8girls @MemeMercenary @Lynda63986855 @MarlaineDettlo1 @realTrumpSquad @ernestleenot @MJoeTeedoff @_931721129664 @realalvel @kristikaiser5 @davidf4444 @MeTheOne8 @kit_bramat @Mattytwo2 @aorgat @History27361891 @je_garcell @davedallaird @MischievousLiz @Boscobomber1 @Lawsen_Webb @yaacovba @RichXrp @velezusmc @ScottBarrComedy @MarilynLavala @lcook74 @STEVEMA79155964 @Amy_RahMomaDawg @AwulKimberly @ReElect20 @JeaneneV @SharalynMitche1 @monica_melvin14 @Judge_Knot @DethRay @YarlYOMSBORG @LivingDeadNerd @Islandworlds1 @Dannybr18041504 @ItsOnlyDawn @tneeb475 @usvetram @Whiskey100Proof @renowncook @stlpcs @Jali_Cat Guns also prevent forest fires.

https://t.co/s1sKQJX2uT",,arsonist
923,Ian Chant 🇦🇺🇨🇦🐉👮🏾‍♂️,@DanielAndrewsMP The arsonist firefighter who claims credit for putting out the fire he started. 🤪,Coquitlam & Tweed Heads ,arsonist
924,mars ☆彡,ARSONIST'S LULLABY IS S O GOODXNFJGJVKD,black lives still matter.,arsonist
925,DodgerBullpenWatcher,Looks like some idiot arsonist set it at the mouth of the canyon but the wind blew it the opposite direction to Irvine. Now it’s all shut down which is good to keep arsonists out.  There’s nothing I can do. I have a feeling it’ll be okay. I was just going to help transport birds.,,arsonist
926,DR Hayward.. #SecondAmendment,I guess Montini can't remember the democrat party rioters and arsonist super spreaders on the streets of Phoenix.. Pretty typical. https://t.co/Pd3qqyon1r,West of the Continental Divide,arsonist
927,🌍 Јаков Минг Дановић 🌏,"Today the mail, tomorrow — and next week — the whole country. Because the Arsonist in Chief, in thrall to narcissism and white supremacy, will keep inciting riot, insurrection, and violence 🔥 Man charged with burning ballot drop box in Boston, police say https://t.co/DBq74SvHO3",,arsonist
928,Sleepy Sky 😴,"@Revelintheblue @OxFMatters @FlukeMyLove1 Psychologist O - Psycho F
candidates from opposition partys 
firefighter O - arsonist F
Reporter F - cop O
5 Os - 1 F 
😎😎😎",Thailand,arsonist
929,Saori៹ 사오리 |,is it my impression or do all arsonist have a thing with jaebeom? https://t.co/TJux8nRbPP,,arsonist
930,Michael Lipka 🇨🇦,I have some serious concerns with an accused serial arsonist being released into the community.  https://t.co/2iLo5d1yFW,"Ontario, Canada",arsonist
931,💞🥰 rose pedal 🥰💞,@KurryFurry im an arsonist,"Uwu, Nigeria",arsonist
932,Mike Mulvey,@JONDIMAKOPOULOS @murray_nyc @realDonaldTrump You being an arsonist seems scary...but irrelevant to the conversation,,arsonist
933,TransRightsAreHumanRights,If the supreme court repeals gay marriage I will definitely NOT become an Arsonist and then flee to Canada as a political refugee,no pronoun; do not refer of me,arsonist
934,Karens against *Karens*- The Anti-Karen Karen 💪🏼,"More attacks on democracy and more voter suppression attempts. Wonder who this arsonist man is voting for? 🤔
 https://t.co/laYjdqOTTq",NY,arsonist
935,The New Controversy Channel,Ballot Box Burned | Boston Arsonist Captured https://t.co/CwKHSsjxfW via @YouTube,"Brisbane, Australia",arsonist
936,Tori Richards,"50mph winds and now we have a fire 🔥 in Irvine, CA. Likely set by an arsonist https://t.co/6Oz6qOAG4B",Los Angeles,arsonist
937,JimmyC,"@AusAntiLeft Hero arsonist firefighter extinguishes bush fire he ignited.

Crowd cheers.",,arsonist
938,nina,@666MINLIX YES SEUNGMIN ARSONIST,kami ★ #8,arsonist
939,Zeno,@ocregister So who’s the arsonist?,"Colorado, USA",arsonist
940,JimmyC,"@Descarts11 @bueller_tom @FairDinkumCap @BabushkaThe Victoria fast tracked their second wave when the firefighter arsonist set his state ablaze. So we are ahead of the timeline for the third wave.

Politicians can’t “beat” the virus

Victoria is opening up and is on its way to the inevitable third wave. The virus is still out there",,arsonist
941,maybe: kaila,it’s like asking an arsonist to speak to people about the dangers of fire.,,arsonist
942,Blue Lives Matter,"Two career arsonist, Antifa members on bicycles arrested for torching patrol car, Tampa Fl. police say https://t.co/5vt61Nh4tP",YONKERS NEW YORK,arsonist
943,Mike R. Maldonado,My Sister Margaret Maldonado was almost attempted murdered by a Arsonist. Susan the renter attempting to establish an alibi was communicating by phone supposedly from Rockport but the mailman saw her enter the apartment with the gas can setting it Ablaze. https://t.co/RfiWrxyJFD,"Mercedes, TX",arsonist
944,Angelos,"@shirakamifubuki At least you don't have to deal with the arsonist cat, for now",Mexico,arsonist
945,🎃spooky time babey🎃,jude stabby stabby arsonist perry,,arsonist
946,—ethan loves quackity—,"tw/ animal death
-
-
-
-
uh so i get home and find out my cat is dead- uhm what 😀 HE WAS FINE THIS MORNING WHGDHNGF FUCK",i’m literally vibin,arsonist
947,OG TACO,"@mrtubetalk Like Adam Said GC has Absolved ALL the Other Gum Chewing , Arsonist, Murderers, Of Thier Crimes An I'm Really Getting Tired of Babyman 🍼Whiney Obsessed Billy.",,arsonist
948,Spoony Viking,"@Sunara_Ishi Cripes! I'm glad everybody is safe.
I assume they haven't caught the arsonist yet?",,arsonist
949,oopsabird for abolition and LAND BACK,@nssaltfarmer The racist cat is fully out of the bag anyway now that we’ve made world headlines for being the home of the Arsonist Lobster Mafia. Best of luck to everyone who has to try and market us as quaint and welcoming again someday when this is all properly over lol,settler in K'jipuktuk (HFX),arsonist
950,Michael P Malloy,"@saylahachey ""Say, you're that arsonist, right?""","Lincoln, NE",arsonist
951,The Darkling Daemon,"Item of the Week! Arsonist's Tinder! Careful, these are much more volatile than your average Tindertwig!

Also some teasers for things yet to come this week or next: Crafting Hex Bags, and Old Auntie Esme, who may be selling even more items if you're nice!

#TTRPG #DnD #DnD5e https://t.co/GznQCd6dhM",,arsonist
952,Kaye Miller,"Left or Right Wing arsonist? You decide...  /s

Boston ballot box burned; man arrested and charged, police say - The Washington Post https://t.co/vAlyK6Z0DJ",,arsonist
953,jackie/mona,ok look i was angry which led to me lighting it on fire by ACCIDENT im not an arsonist i swear &lt;/3 https://t.co/w9Nye25DYi,,arsonist
954,nina,@trblhwng cuz jisung arsonist wbk,kami ★ #8,arsonist
955,ᴮᴱ🧝🏽‍♀️⁷,"@amratadevadiga Hozier - it will come back, arsonist lullaby, shrike ....etc","London, England",arsonist
956,lilac 🍒,thinking about how karl is basically an arsonist,,arsonist
957,Talk of the Town PR,"Ok, who is the GOP arsonist  https://t.co/0bUEdGsL5N","Greenwich, CT and NY",arsonist
958,🔥 2020ResistBot 🇺🇸 😷,"IMO | Why does @JoeBiden call Trump a ""climate arsonist?""

Trump's abandonment of preserving Federal Lands (OUR lands) in favor of The Wall, oil exploration and mineral extraction is widespread and largely been under-reported.

A comprehensive report. https://t.co/kfbQeE0Tds",America! 🏳️‍🌈🇺🇸 ,arsonist
959,✊🏿Independent voter✊🏿,"Aye it really be arsonist setting fires on freeways &amp; trash cans. Mf's be lighting shit uo just to watch it burn. California really released all the lunatics out of jail just ""to fight COVID"".",Westside Southern California,arsonist
960,ghost or whateva,Ok but I will never shut up about how good @SAD_istfied 's Dream SMP animatic (our national anthem) is. I genuinely watch it every day and don't even get me started on arsonist sapnap. The FLAVOUR,,arsonist
961,NJ Asian MAGA 🇺🇸 IFBAP,"Man arrested after setting Boston ballot box on fire

Arsonist are setting ballot drop boxes on fire all over the country! 😡😡😡

Make sure go to the voting booth, and vote early, and in person. Don’t let them take your vote away! 

https://t.co/7rIvIunI2G","New Jersey, USA",arsonist
962,Kirk Merritt,"@SonnyBunch @btharris93 Sean Trende is an arsonist in a field of straw men.

Who is making Sean's argument?",Virginia,arsonist
963,Pumpkin🗡🎃// the ass/hot hands moot,People are so negative I say that people always tell me I “light up a room” and they’re like “that’s bc they’re ‘witnesses’ and you’re an ‘arsonist’.” Smdh,Panicking bc unus annus ends,arsonist
